屬性	guild	鳥種	時段	距離	觀察狀態	數量	堤內/外	結群	備註	樣區編號	調查樣區	樣點編號	座標系統	X	Y	調查者	"調查旅次
編號"	天氣代號	風速代號	"開始時間
（時）"	"開始時間
（分）"	年	月	日
01留鳥	Landbirds	喜鵲	A	G	E	1	外			D	大漢溪	22	TWD97/TM2	294534.8148	2766952.923	呂亞融	4	C	0	6	10	2013	6	30
01留鳥	Landbirds	斑文鳥	A	B	E	1	外			D	大漢溪	22	TWD97/TM2	294534.8148	2766952.923	呂亞融	4	C	0	6	10	2013	6	30
01留鳥	Landbirds	斑文鳥	A	C	E	1	外			D	大漢溪	22	TWD97/TM2	294534.8148	2766952.923	呂亞融	4	C	0	6	10	2013	6	30
01留鳥	Waterbird	白腹秧雞	A	F	E	3	外			D	大漢溪	22	TWD97/TM2	294534.8148	2766952.923	呂亞融	4	C	0	6	10	2013	6	30
01留鳥	Landbirds	灰頭鷦鶯	A	B	S	1	外			D	大漢溪	22	TWD97/TM2	294534.8148	2766952.923	呂亞融	4	C	0	6	10	2013	6	30
03引進種	Landbirds	黑領椋鳥	A	F	S	1	外			D	大漢溪	22	TWD97/TM2	294534.8148	2766952.923	呂亞融	4	C	0	6	10	2013	6	30
01留鳥	Landbirds	褐頭鷦鶯	A	B	C	1	外			D	大漢溪	22	TWD97/TM2	294534.8148	2766952.923	呂亞融	4	C	0	6	10	2013	6	30
01留鳥	Landbirds	褐頭鷦鶯	A	B	S	1	外			D	大漢溪	22	TWD97/TM2	294534.8148	2766952.923	呂亞融	4	C	0	6	10	2013	6	30
02夏候鳥	Landbirds	家燕	A	B	E	1	外			D	大漢溪	22	TWD97/TM2	294534.8148	2766952.923	呂亞融	4	C	0	6	10	2013	6	30
03引進種	Landbirds	家八哥	A	E	E	1	外			D	大漢溪	22	TWD97/TM2	294534.8148	2766952.923	呂亞融	4	C	0	6	10	2013	6	30
01留鳥	Landbirds	褐頭鷦鶯	B	B	E	2	外		奇怪的啾啾聲	D	大漢溪	22	TWD97/TM2	294534.8148	2766952.923	呂亞融	4	C	0	6	10	2013	6	30
01留鳥	Waterbird	紅冠水雞	C	F	S	1	外			D	大漢溪	22	TWD97/TM2	294534.8148	2766952.923	呂亞融	4	C	0	6	10	2013	6	30
01留鳥	Waterbird	白腹秧雞	A	D	S	1	外			D	大漢溪	21	TWD97/TM2	294602.8746	2767193.205	呂亞融	4	C	0	6	24	2013	6	30
01留鳥	Landbirds	麻雀	A	E	E	4	外			D	大漢溪	21	TWD97/TM2	294602.8746	2767193.205	呂亞融	4	C	0	6	24	2013	6	30
01留鳥	Landbirds	灰頭鷦鶯	A	F	S	1	外			D	大漢溪	21	TWD97/TM2	294602.8746	2767193.205	呂亞融	4	C	0	6	24	2013	6	30
03引進種	Landbirds	黑領椋鳥	A	G	E	1	外			D	大漢溪	21	TWD97/TM2	294602.8746	2767193.205	呂亞融	4	C	0	6	24	2013	6	30
01留鳥	Landbirds	珠頸斑鳩	A	H	E	1	外			D	大漢溪	21	TWD97/TM2	294602.8746	2767193.205	呂亞融	4	C	0	6	24	2013	6	30
01留鳥	Landbirds	喜鵲	A	G	C	1	外			D	大漢溪	21	TWD97/TM2	294602.8746	2767193.205	呂亞融	4	C	0	6	24	2013	6	30
01留鳥	Landbirds	灰頭鷦鶯	A	E	E	1	外			D	大漢溪	21	TWD97/TM2	294602.8746	2767193.205	呂亞融	4	C	0	6	24	2013	6	30
01留鳥	Waterbird	紅冠水雞	A	E	E	1	外			D	大漢溪	21	TWD97/TM2	294602.8746	2767193.205	呂亞融	4	C	0	6	24	2013	6	30
01留鳥	Landbirds	褐頭鷦鶯	A	F	S	1	外			D	大漢溪	21	TWD97/TM2	294602.8746	2767193.205	呂亞融	4	C	0	6	24	2013	6	30
01留鳥	Landbirds	褐頭鷦鶯	A	F	C	1	外			D	大漢溪	21	TWD97/TM2	294602.8746	2767193.205	呂亞融	4	C	0	6	24	2013	6	30
01留鳥	Waterbird	紅冠水雞	A	F	C	1	外			D	大漢溪	21	TWD97/TM2	294602.8746	2767193.205	呂亞融	4	C	0	6	24	2013	6	30
01留鳥	Landbirds	白頭翁	B	C	C	1	外			D	大漢溪	21	TWD97/TM2	294602.8746	2767193.205	呂亞融	4	C	0	6	24	2013	6	30
03引進種	Landbirds	白尾八哥	B	F	E	11	外			D	大漢溪	21	TWD97/TM2	294602.8746	2767193.205	呂亞融	4	C	0	6	24	2013	6	30
01留鳥	Waterbird	紅冠水雞	B	F	C	1	外			D	大漢溪	21	TWD97/TM2	294602.8746	2767193.205	呂亞融	4	C	0	6	24	2013	6	30
01留鳥	Landbirds	白頭翁	B	C	C	1	外			D	大漢溪	21	TWD97/TM2	294602.8746	2767193.205	呂亞融	4	C	0	6	24	2013	6	30
01留鳥	Landbirds	麻雀	A	C	E	3	外			D	大漢溪	20	TWD97/TM2	294690.3145	2767427.15	呂亞融	4	C	0	6	39	2013	6	30
01留鳥	Landbirds	白頭翁	A	F	E	2	外			D	大漢溪	20	TWD97/TM2	294690.3145	2767427.15	呂亞融	4	C	0	6	39	2013	6	30
01留鳥	Waterbird	白腹秧雞	A	G	S	1	外			D	大漢溪	20	TWD97/TM2	294690.3145	2767427.15	呂亞融	4	C	0	6	39	2013	6	30
01留鳥	Waterbird	夜鷺	A	G	E	1	外			D	大漢溪	20	TWD97/TM2	294690.3145	2767427.15	呂亞融	4	C	0	6	39	2013	6	30
01留鳥	Landbirds	珠頸斑鳩	A	F	S	1	外			D	大漢溪	20	TWD97/TM2	294690.3145	2767427.15	呂亞融	4	C	0	6	39	2013	6	30
02夏候鳥	Landbirds	家燕	A	C	E	2	外			D	大漢溪	20	TWD97/TM2	294690.3145	2767427.15	呂亞融	4	C	0	6	39	2013	6	30
01留鳥	Landbirds	褐頭鷦鶯	A	F	E	1	外			D	大漢溪	20	TWD97/TM2	294690.3145	2767427.15	呂亞融	4	C	0	6	39	2013	6	30
01留鳥	Landbirds	灰頭鷦鶯	C	E	C	1	外			D	大漢溪	20	TWD97/TM2	294690.3145	2767427.15	呂亞融	4	C	0	6	39	2013	6	30
01留鳥	Landbirds	白頭翁	C	F	E	2	外			D	大漢溪	20	TWD97/TM2	294690.3145	2767427.15	呂亞融	4	C	0	6	39	2013	6	30
01留鳥	Landbirds	白頭翁	A	C	E	1	外			D	大漢溪	19	TWD97/TM2	294793.2462	2767654.863	呂亞融	4	C	0	6	51	2013	6	30
01留鳥	Landbirds	麻雀	A	C	E	6	外			D	大漢溪	19	TWD97/TM2	294793.2462	2767654.863	呂亞融	4	C	0	6	51	2013	6	30
01留鳥	Landbirds	白頭翁	A	E	S	2	外			D	大漢溪	19	TWD97/TM2	294793.2462	2767654.863	呂亞融	4	C	0	6	51	2013	6	30
01留鳥	Landbirds	灰頭鷦鶯	A	F	S	1	外			D	大漢溪	19	TWD97/TM2	294793.2462	2767654.863	呂亞融	4	C	0	6	51	2013	6	30
03引進種	Landbirds	白尾八哥	A	G	E	4	外			D	大漢溪	19	TWD97/TM2	294793.2462	2767654.863	呂亞融	4	C	0	6	51	2013	6	30
01留鳥	Landbirds	綠繡眼	B	C	E	1	外			D	大漢溪	19	TWD97/TM2	294793.2462	2767654.863	呂亞融	4	C	0	6	51	2013	6	30
01留鳥	Landbirds	珠頸斑鳩	B	F	S	1	外			D	大漢溪	19	TWD97/TM2	294793.2462	2767654.863	呂亞融	4	C	0	6	51	2013	6	30
01留鳥	Landbirds	喜鵲	B	H	E	1	外			D	大漢溪	19	TWD97/TM2	294793.2462	2767654.863	呂亞融	4	C	0	6	51	2013	6	30
01留鳥	Landbirds	大卷尾	C	F	E	2	內			D	大漢溪	19	TWD97/TM2	294793.2462	2767654.863	呂亞融	4	C	0	6	51	2013	6	30
01留鳥	Landbirds	珠頸斑鳩	C	F	E	1	外			D	大漢溪	19	TWD97/TM2	294793.2462	2767654.863	呂亞融	4	C	0	6	51	2013	6	30
01留鳥	Landbirds	麻雀	A	A	E	2	外		有人在玩遙控飛機	D	大漢溪	18	TWD97/TM2	294902.4833	2767879.437	呂亞融	4	C	0	7	4	2013	6	30
01留鳥	Landbirds	樹鵲	A	E	E	1	外		有人在玩遙控飛機	D	大漢溪	18	TWD97/TM2	294902.4833	2767879.437	呂亞融	4	C	0	7	4	2013	6	30
01留鳥	Landbirds	黃頭鷺	A	E	E	4	外		有人在玩遙控飛機	D	大漢溪	18	TWD97/TM2	294902.4833	2767879.437	呂亞融	4	C	0	7	4	2013	6	30
01留鳥	Landbirds	麻雀	A	C	E	14	外		有人在玩遙控飛機	D	大漢溪	18	TWD97/TM2	294902.4833	2767879.437	呂亞融	4	C	0	7	4	2013	6	30
01留鳥	Landbirds	白頭翁	A	C	E	1	外		有人在玩遙控飛機	D	大漢溪	18	TWD97/TM2	294902.4833	2767879.437	呂亞融	4	C	0	7	4	2013	6	30
01留鳥	Landbirds	紅鳩	B	C	E	1	外		有人在玩遙控飛機	D	大漢溪	18	TWD97/TM2	294902.4833	2767879.437	呂亞融	4	C	0	7	4	2013	6	30
01留鳥	Landbirds	白頭翁	B	E	E	1	外		有人在玩遙控飛機	D	大漢溪	18	TWD97/TM2	294902.4833	2767879.437	呂亞融	4	C	0	7	4	2013	6	30
01留鳥	Landbirds	灰頭鷦鶯	C	F	S	1	外		有人在玩遙控飛機	D	大漢溪	18	TWD97/TM2	294902.4833	2767879.437	呂亞融	4	C	0	7	4	2013	6	30
01留鳥	Waterbird	小白鷺	C	H	E	1	外		有人在玩遙控飛機	D	大漢溪	18	TWD97/TM2	294902.4833	2767879.437	呂亞融	4	C	0	7	4	2013	6	30
03引進種	Landbirds	野鴿	C	G	E	3	外		有人在玩遙控飛機	D	大漢溪	18	TWD97/TM2	294902.4833	2767879.437	呂亞融	4	C	0	7	4	2013	6	30
03引進種	Landbirds	家八哥	C	G	E	1	外		有人在玩遙控飛機	D	大漢溪	18	TWD97/TM2	294902.4833	2767879.437	呂亞融	4	C	0	7	4	2013	6	30
01留鳥	Landbirds	褐頭鷦鶯	A	F	S	1	外			D	大漢溪	17	TWD97/TM2	295018.0905	2768101.022	呂亞融	4	C	0	7	17	2013	6	30
03引進種	Landbirds	家八哥	A	G	E	2	外			D	大漢溪	17	TWD97/TM2	295018.0905	2768101.022	呂亞融	4	C	0	7	17	2013	6	30
01留鳥	Landbirds	白頭翁	A	C	E	2	外			D	大漢溪	17	TWD97/TM2	295018.0905	2768101.022	呂亞融	4	C	0	7	17	2013	6	30
01留鳥	Landbirds	灰頭鷦鶯	A	F	S	1	外			D	大漢溪	17	TWD97/TM2	295018.0905	2768101.022	呂亞融	4	C	0	7	17	2013	6	30
01留鳥	Landbirds	珠頸斑鳩	C	H	E	2	外			D	大漢溪	17	TWD97/TM2	295018.0905	2768101.022	呂亞融	4	C	0	7	17	2013	6	30
01留鳥	Landbirds	麻雀	A	C	E	2	外			D	大漢溪	16	TWD97/TM2	295154.308	2768309.667	呂亞融	4	C	0	7	32	2013	6	30
01留鳥	Waterbird	小白鷺	A	D	E	1	外			D	大漢溪	16	TWD97/TM2	295154.308	2768309.667	呂亞融	4	C	0	7	32	2013	6	30
03引進種	Landbirds	黑領椋鳥	A	E	E	3	外			D	大漢溪	16	TWD97/TM2	295154.308	2768309.667	呂亞融	4	C	0	7	32	2013	6	30
03引進種	Landbirds	家八哥	A	E	E	2	外			D	大漢溪	16	TWD97/TM2	295154.308	2768309.667	呂亞融	4	C	0	7	32	2013	6	30
01留鳥	Landbirds	紅鳩	A	F	E	1	外			D	大漢溪	16	TWD97/TM2	295154.308	2768309.667	呂亞融	4	C	0	7	32	2013	6	30
01留鳥	Landbirds	珠頸斑鳩	A	F	E	1	外			D	大漢溪	16	TWD97/TM2	295154.308	2768309.667	呂亞融	4	C	0	7	32	2013	6	30
03引進種	Landbirds	家八哥	A	F	E	1	外			D	大漢溪	16	TWD97/TM2	295154.308	2768309.667	呂亞融	4	C	0	7	32	2013	6	30
01留鳥	Waterbird	白腹秧雞	B	F	E	1	外		幼鳥	D	大漢溪	16	TWD97/TM2	295154.308	2768309.667	呂亞融	4	C	0	7	32	2013	6	30
01留鳥	Landbirds	灰頭鷦鶯	B	G	S	1	外			D	大漢溪	16	TWD97/TM2	295154.308	2768309.667	呂亞融	4	C	0	7	32	2013	6	30
01留鳥	Landbirds	洋燕	C	F	E	1	外			D	大漢溪	16	TWD97/TM2	295154.308	2768309.667	呂亞融	4	C	0	7	32	2013	6	30
01留鳥	Landbirds	白頭翁	C	E	E	1	外			D	大漢溪	16	TWD97/TM2	295154.308	2768309.667	呂亞融	4	C	0	7	32	2013	6	30
01留鳥	Landbirds	麻雀	C	E	E	1	外			D	大漢溪	16	TWD97/TM2	295154.308	2768309.667	呂亞融	4	C	0	7	32	2013	6	30
01留鳥	Landbirds	白頭翁	A	F	E	1	外			D	大漢溪	15	TWD97/TM2	295303.291	2768510.394	呂亞融	4	C	0	7	45	2013	6	30
03引進種	Landbirds	家八哥	A	C	E	2	外			D	大漢溪	15	TWD97/TM2	295303.291	2768510.394	呂亞融	4	C	0	7	45	2013	6	30
01留鳥	Landbirds	白頭翁	A	B	E	2	外			D	大漢溪	15	TWD97/TM2	295303.291	2768510.394	呂亞融	4	C	0	7	45	2013	6	30
01留鳥	Landbirds	黃頭扇尾鶯	B	F	S	1	外			D	大漢溪	15	TWD97/TM2	295303.291	2768510.394	呂亞融	4	C	0	7	45	2013	6	30
01留鳥	Waterbird	黃小鷺	C	F	E	1	外			D	大漢溪	15	TWD97/TM2	295303.291	2768510.394	呂亞融	4	C	0	7	45	2013	6	30
01留鳥	Landbirds	白頭翁	C	F	E	1	外			D	大漢溪	15	TWD97/TM2	295303.291	2768510.394	呂亞融	4	C	0	7	45	2013	6	30
01留鳥	Waterbird	白腹秧雞	C	G	E	1	外			D	大漢溪	15	TWD97/TM2	295303.291	2768510.394	呂亞融	4	C	0	7	45	2013	6	30
02夏候鳥	Landbirds	家燕	A	C	E	1	外			D	大漢溪	14	TWD97/TM2	295464.6574	2768701.024	呂亞融	4	C	0	7	59	2013	6	30
01留鳥	Landbirds	樹鵲	A	F	E	1	外			D	大漢溪	14	TWD97/TM2	295464.6574	2768701.024	呂亞融	4	C	0	7	59	2013	6	30
01留鳥	Landbirds	粉紅鸚嘴	A	C	E	2	外			D	大漢溪	14	TWD97/TM2	295464.6574	2768701.024	呂亞融	4	C	0	7	59	2013	6	30
01留鳥	Landbirds	黃頭鷺	A	F	E	1	外			D	大漢溪	14	TWD97/TM2	295464.6574	2768701.024	呂亞融	4	C	0	7	59	2013	6	30
01留鳥	Waterbird	白腹秧雞	B	G	C	1	外			D	大漢溪	14	TWD97/TM2	295464.6574	2768701.024	呂亞融	4	C	0	7	59	2013	6	30
01留鳥	Waterbird	紅冠水雞	B	F	E	1	外			D	大漢溪	14	TWD97/TM2	295464.6574	2768701.024	呂亞融	4	C	0	7	59	2013	6	30
01留鳥	Waterbird	小??	B	G	E	1	外			D	大漢溪	14	TWD97/TM2	295464.6574	2768701.024	呂亞融	4	C	0	7	59	2013	6	30
01留鳥	Landbirds	喜鵲	B	F	E	1	外			D	大漢溪	14	TWD97/TM2	295464.6574	2768701.024	呂亞融	4	C	0	7	59	2013	6	30
01留鳥	Landbirds	白頭翁	C	F	E	1	外			D	大漢溪	14	TWD97/TM2	295464.6574	2768701.024	呂亞融	4	C	0	7	59	2013	6	30
01留鳥	Landbirds	褐頭鷦鶯	C	F	E	2	外			D	大漢溪	14	TWD97/TM2	295464.6574	2768701.024	呂亞融	4	C	0	7	59	2013	6	30
03引進種	Landbirds	家八哥	A	B	E	1	外			D	大漢溪	13	TWD97/TM2	295634.16	2768884.585	呂亞融	4	C	0	8	10	2013	6	30
01留鳥	Landbirds	白頭翁	A	F	E	2	外			D	大漢溪	13	TWD97/TM2	295634.16	2768884.585	呂亞融	4	C	0	8	10	2013	6	30
01留鳥	Waterbird	紅冠水雞	A	C	E	1	外			D	大漢溪	13	TWD97/TM2	295634.16	2768884.585	呂亞融	4	C	0	8	10	2013	6	30
01留鳥	Landbirds	大卷尾	A	C	E	1	外			D	大漢溪	13	TWD97/TM2	295634.16	2768884.585	呂亞融	4	C	0	8	10	2013	6	30
01留鳥	Landbirds	白頭翁	A	F	E	1	外			D	大漢溪	13	TWD97/TM2	295634.16	2768884.585	呂亞融	4	C	0	8	10	2013	6	30
01留鳥	Landbirds	大卷尾	A	G	E	2	外			D	大漢溪	13	TWD97/TM2	295634.16	2768884.585	呂亞融	4	C	0	8	10	2013	6	30
01留鳥	Landbirds	白頭翁	A	E	E	1	外			D	大漢溪	13	TWD97/TM2	295634.16	2768884.585	呂亞融	4	C	0	8	10	2013	6	30
01留鳥	Landbirds	褐頭鷦鶯	C	F	S	1	外			D	大漢溪	13	TWD97/TM2	295634.16	2768884.585	呂亞融	4	C	0	8	10	2013	6	30
01留鳥	Landbirds	珠頸斑鳩	C	E	E	1	外			D	大漢溪	13	TWD97/TM2	295634.16	2768884.585	呂亞融	4	C	0	8	10	2013	6	30
01留鳥	Landbirds	麻雀	A	B	E	2	外			HJ	華江	0	TWD97/TM2	299850	2770125	呂亞融	4	A	0	5	34	2013	6	26
01留鳥	Landbirds	麻雀	A	B	E	1	外			HJ	華江	0	TWD97/TM2	299850	2770125	呂亞融	4	A	0	5	34	2013	6	26
01留鳥	Landbirds	八哥	A	E	E	1	外			HJ	華江	0	TWD97/TM2	299850	2770125	呂亞融	4	A	0	5	34	2013	6	26
03引進種	Landbirds	野鴿	A	E	E	2	外			HJ	華江	0	TWD97/TM2	299850	2770125	呂亞融	4	A	0	5	34	2013	6	26
01留鳥	Landbirds	白頭翁	A	C	C	3	外			HJ	華江	0	TWD97/TM2	299850	2770125	呂亞融	4	A	0	5	34	2013	6	26
01留鳥	Landbirds	白頭翁	A	B	E	2	外			HJ	華江	0	TWD97/TM2	299850	2770125	呂亞融	4	A	0	5	34	2013	6	26
02夏候鳥	Landbirds	家燕	A	B	E	1	外			HJ	華江	0	TWD97/TM2	299850	2770125	呂亞融	4	A	0	5	34	2013	6	26
01留鳥	Landbirds	綠繡眼	A	B	C	1	外			HJ	華江	0	TWD97/TM2	299850	2770125	呂亞融	4	A	0	5	34	2013	6	26
01留鳥	Landbirds	灰頭鷦鶯	A	G	S	1	外			HJ	華江	0	TWD97/TM2	299850	2770125	呂亞融	4	A	0	5	34	2013	6	26
02夏候鳥	Landbirds	家燕	A	E	E	7	外			HJ	華江	0	TWD97/TM2	299850	2770125	呂亞融	4	A	0	5	34	2013	6	26
03引進種	Landbirds	家八哥	A	G	E	1	外			HJ	華江	0	TWD97/TM2	299850	2770125	呂亞融	4	A	0	5	34	2013	6	26
01留鳥	Landbirds	黃頭鷺	B	G	C	4	外			HJ	華江	0	TWD97/TM2	299850	2770125	呂亞融	4	A	0	5	34	2013	6	26
01留鳥	Landbirds	灰頭鷦鶯	B	C	S	1	外			HJ	華江	0	TWD97/TM2	299850	2770125	呂亞融	4	A	0	5	34	2013	6	26
01留鳥	Landbirds	褐頭鷦鶯	B	G	E	1	外			HJ	華江	0	TWD97/TM2	299850	2770125	呂亞融	4	A	0	5	34	2013	6	26
01留鳥	Landbirds	麻雀	B	D	E	2	外			HJ	華江	0	TWD97/TM2	299850	2770125	呂亞融	4	A	0	5	34	2013	6	26
01留鳥	Landbirds	白頭翁	B	C	E	2	外			HJ	華江	0	TWD97/TM2	299850	2770125	呂亞融	4	A	0	5	34	2013	6	26
03引進種	Waterbird	埃及聖?	B	F	E	2	外			HJ	華江	0	TWD97/TM2	299850	2770125	呂亞融	4	A	0	5	34	2013	6	26
03引進種	Landbirds	野鴿	B	F	E	2	外			HJ	華江	0	TWD97/TM2	299850	2770125	呂亞融	4	A	0	5	34	2013	6	26
01留鳥	Waterbird	小白鷺	A	F	E	1	外			HJ	華江	1	TWD97/TM2	299611	2770077	呂亞融	4	A	0	5	46	2013	6	26
01留鳥	Landbirds	八哥	A	F	E	1	外			HJ	華江	1	TWD97/TM2	299611	2770077	呂亞融	4	A	0	5	46	2013	6	26
01留鳥	Landbirds	褐頭鷦鶯	A	F	S	1	外			HJ	華江	1	TWD97/TM2	299611	2770077	呂亞融	4	A	0	5	46	2013	6	26
01留鳥	Waterbird	夜鷺	A	G	C	1	外			HJ	華江	1	TWD97/TM2	299611	2770077	呂亞融	4	A	0	5	46	2013	6	26
01留鳥	Landbirds	斑文鳥	A	F	E	2	外			HJ	華江	1	TWD97/TM2	299611	2770077	呂亞融	4	A	0	5	46	2013	6	26
01留鳥	Waterbird	白腹秧雞	A	C	C	1	外			HJ	華江	1	TWD97/TM2	299611	2770077	呂亞融	4	A	0	5	46	2013	6	26
01留鳥	Landbirds	白頭翁	A	F	E	2	外			HJ	華江	1	TWD97/TM2	299611	2770077	呂亞融	4	A	0	5	46	2013	6	26
01留鳥	Landbirds	白頭翁	A	F	S	1	外			HJ	華江	1	TWD97/TM2	299611	2770077	呂亞融	4	A	0	5	46	2013	6	26
03引進種	Waterbird	埃及聖?	B	G	E	2	外			HJ	華江	1	TWD97/TM2	299611	2770077	呂亞融	4	A	0	5	46	2013	6	26
01留鳥	Landbirds	灰頭鷦鶯	B	F	S	1	外			HJ	華江	1	TWD97/TM2	299611	2770077	呂亞融	4	A	0	5	46	2013	6	26
01留鳥	Landbirds	斑文鳥	B	F	E	2	外			HJ	華江	1	TWD97/TM2	299611	2770077	呂亞融	4	A	0	5	46	2013	6	26
01留鳥	Landbirds	綠繡眼	B	B	E	5	外			HJ	華江	1	TWD97/TM2	299611	2770077	呂亞融	4	A	0	5	46	2013	6	26
03引進種	Landbirds	家八哥	B	E	E	2	外			HJ	華江	1	TWD97/TM2	299611	2770077	呂亞融	4	A	0	5	46	2013	6	26
03引進種	Waterbird	埃及聖?	B	G	E	8	外			HJ	華江	1	TWD97/TM2	299611	2770077	呂亞融	4	A	0	5	46	2013	6	26
01留鳥	Waterbird	小白鷺	B	G	E	2	外			HJ	華江	1	TWD97/TM2	299611	2770077	呂亞融	4	A	0	5	46	2013	6	26
01留鳥	Landbirds	黃頭鷺	C	F	E	1	外			HJ	華江	1	TWD97/TM2	299611	2770077	呂亞融	4	A	0	5	46	2013	6	26
01留鳥	Landbirds	黃頭鷺	C	H	E	2	外			HJ	華江	1	TWD97/TM2	299611	2770077	呂亞融	4	A	0	5	46	2013	6	26
01留鳥	Landbirds	麻雀	C	H	E	4	外			HJ	華江	1	TWD97/TM2	299611	2770077	呂亞融	4	A	0	5	46	2013	6	26
03引進種	Landbirds	家八哥	C	E	E	1	外			HJ	華江	1	TWD97/TM2	299611	2770077	呂亞融	4	A	0	5	46	2013	6	26
03引進種	Landbirds	家八哥	C	C	E	1	外			HJ	華江	1	TWD97/TM2	299611	2770077	呂亞融	4	A	0	5	46	2013	6	26
01留鳥	Landbirds	褐頭鷦鶯	C	F	S	1	外			HJ	華江	1	TWD97/TM2	299611	2770077	呂亞融	4	A	0	5	46	2013	6	26
01留鳥	Landbirds	白頭翁	A	C	C	1	外			HJ	華江	2	TWD97/TM2	299418	2769942	呂亞融	4	A	0	5	59	2013	6	26
01留鳥	Landbirds	喜鵲	A	F	E	2	外			HJ	華江	2	TWD97/TM2	299418	2769942	呂亞融	4	A	0	5	59	2013	6	26
01留鳥	Waterbird	夜鷺	A	G	E	5	外			HJ	華江	2	TWD97/TM2	299418	2769942	呂亞融	4	A	0	5	59	2013	6	26
01留鳥	Landbirds	灰頭鷦鶯	A	F	S	1	外			HJ	華江	2	TWD97/TM2	299418	2769942	呂亞融	4	A	0	5	59	2013	6	26
01留鳥	Landbirds	麻雀	A	A	E	1	外			HJ	華江	2	TWD97/TM2	299418	2769942	呂亞融	4	A	0	5	59	2013	6	26
01留鳥	Landbirds	白頭翁	A	A	E	2	外			HJ	華江	2	TWD97/TM2	299418	2769942	呂亞融	4	A	0	5	59	2013	6	26
01留鳥	Landbirds	麻雀	A	C	E	2	外			HJ	華江	2	TWD97/TM2	299418	2769942	呂亞融	4	A	0	5	59	2013	6	26
01留鳥	Landbirds	黃頭鷺	A	G	E	1	外			HJ	華江	2	TWD97/TM2	299418	2769942	呂亞融	4	A	0	5	59	2013	6	26
03引進種	Landbirds	野鴿	A	G	E	1	外			HJ	華江	2	TWD97/TM2	299418	2769942	呂亞融	4	A	0	5	59	2013	6	26
03引進種	Landbirds	黑領椋鳥	B	F	E	2	外			HJ	華江	2	TWD97/TM2	299418	2769942	呂亞融	4	A	0	5	59	2013	6	26
01留鳥	Landbirds	白頭翁	B	G	E	5	外			HJ	華江	2	TWD97/TM2	299418	2769942	呂亞融	4	A	0	5	59	2013	6	26
01留鳥	Landbirds	麻雀	B	G	E	4	外			HJ	華江	2	TWD97/TM2	299418	2769942	呂亞融	4	A	0	5	59	2013	6	26
03引進種	Landbirds	家八哥	B	G	E	1	外			HJ	華江	2	TWD97/TM2	299418	2769942	呂亞融	4	A	0	5	59	2013	6	26
02夏候鳥	Landbirds	家燕	B	C	E	5	外			HJ	華江	2	TWD97/TM2	299418	2769942	呂亞融	4	A	0	5	59	2013	6	26
01留鳥	Landbirds	斑文鳥	B	F	E	2	外			HJ	華江	2	TWD97/TM2	299418	2769942	呂亞融	4	A	0	5	59	2013	6	26
01留鳥	Landbirds	褐頭鷦鶯	C	F	S	1	外			HJ	華江	2	TWD97/TM2	299418	2769942	呂亞融	4	A	0	5	59	2013	6	26
03引進種	Landbirds	家八哥	C	F	E	1	外			HJ	華江	2	TWD97/TM2	299418	2769942	呂亞融	4	A	0	5	59	2013	6	26
01留鳥	Landbirds	麻雀	A	B	E	1	外			HJ	華江	3	TWD97/TM2	299197	2769866	呂亞融	4	A	0	6	11	2013	6	26
01留鳥	Landbirds	八哥	A	G	E	4	外			HJ	華江	3	TWD97/TM2	299197	2769866	呂亞融	4	A	0	6	11	2013	6	26
01留鳥	Landbirds	麻雀	A	C	E	3	外			HJ	華江	3	TWD97/TM2	299197	2769866	呂亞融	4	A	0	6	11	2013	6	26
01留鳥	Landbirds	灰頭鷦鶯	A	D	S	1	外			HJ	華江	3	TWD97/TM2	299197	2769866	呂亞融	4	A	0	6	11	2013	6	26
01留鳥	Landbirds	褐頭鷦鶯	A	D	S	1	外			HJ	華江	3	TWD97/TM2	299197	2769866	呂亞融	4	A	0	6	11	2013	6	26
01留鳥	Landbirds	黃頭鷺	A	D	E	8	外			HJ	華江	3	TWD97/TM2	299197	2769866	呂亞融	4	A	0	6	11	2013	6	26
01留鳥	Landbirds	白頭翁	A	B	E	1	外			HJ	華江	3	TWD97/TM2	299197	2769866	呂亞融	4	A	0	6	11	2013	6	26
03引進種	Landbirds	白尾八哥	A	B	E	1	外			HJ	華江	3	TWD97/TM2	299197	2769866	呂亞融	4	A	0	6	11	2013	6	26
03引進種	Landbirds	家八哥	B	H	E	1	外			HJ	華江	3	TWD97/TM2	299197	2769866	呂亞融	4	A	0	6	11	2013	6	26
01留鳥	Waterbird	夜鷺	B	G	E	4	外			HJ	華江	3	TWD97/TM2	299197	2769866	呂亞融	4	A	0	6	11	2013	6	26
03引進種	Landbirds	白尾八哥	B	E	E	2	外			HJ	華江	3	TWD97/TM2	299197	2769866	呂亞融	4	A	0	6	11	2013	6	26
03引進種	Landbirds	家八哥	B	E	E	1	外			HJ	華江	3	TWD97/TM2	299197	2769866	呂亞融	4	A	0	6	11	2013	6	26
01留鳥	Landbirds	白頭翁	B	E	E	1	外			HJ	華江	3	TWD97/TM2	299197	2769866	呂亞融	4	A	0	6	11	2013	6	26
01留鳥	Waterbird	夜鷺	B	G	E	9	外			HJ	華江	3	TWD97/TM2	299197	2769866	呂亞融	4	A	0	6	11	2013	6	26
